path=/Users/pabloherrero/sabat/xps_spectra/FBI_Cu/G2_Cu/2022_06_30_G2SL/20220630_Cu_G2SL_subl_90min_lowstep.xy
delimiters=([44, 275, 474, 675, 806, 1015, 1427], [201, 169, 171, 101, 179, 382, 7018], ['Si_2p', 'O_1s', 'N_1s', 'Si_2s', 'C_1s', 'Cu_2p', 'survey_hd'])
name=G2SL 90min_lowstep
label=20220630_Cu_G2SL_subl_90min_lowstep
date=20.22.0630
other_meta=Cu_G2SL_subl_90min_lowstep
area=
fit={}
color=
dfx=
range,Si_2p,Si_2p,O_1s,O_1s,N_1s,N_1s,Si_2s,Si_2s,C_1s,C_1s,Cu_2p,Cu_2p,survey_hd,survey_hd,C_1s_bg,C_1s_bg,O_1s_bg,O_1s_bg,N_1s_bg,N_1s_bg,Si_2p_bg,Si_2p_bg,Si_2s_bg,Si_2s_bg,Cu_2p_bg,Cu_2p_bg
properties,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts
5452,,,,,,,,,,,,,309.6,4.5819177,,,,,,,,,,,,
5453,,,,,,,,,,,,,309.4,4.6343151,,,,,,,,,,,,
5454,,,,,,,,,,,,,309.2,4.6125015,,,,,,,,,,,,
5455,,,,,,,,,,,,,309.0,4.5555497,,,,,,,,,,,,
5456,,,,,,,,,,,,,308.8,4.6790882,,,,,,,,,,,,
5457,,,,,,,,,,,,,308.6,4.3922792,,,,,,,,,,,,
5458,,,,,,,,,,,,,308.4,4.3370029,,,,,,,,,,,,
5459,,,,,,,,,,,,,308.2,4.3839626,,,,,,,,,,,,
5460,,,,,,,,,,,,,308.0,4.2987371,,,,,,,,,,,,
5461,,,,,,,,,,,,,307.8,4.2761862,,,,,,,,,,,,
5462,,,,,,,,,,,,,307.6,4.61849,,,,,,,,,,,,
5463,,,,,,,,,,,,,307.4,4.2629612,,,,,,,,,,,,
5464,,,,,,,,,,,,,307.2,4.5435581,,,,,,,,,,,,
5465,,,,,,,,,,,,,307.0,4.6300085,,,,,,,,,,,,
5466,,,,,,,,,,,,,306.8,4.5334837,,,,,,,,,,,,
5467,,,,,,,,,,,,,306.6,4.5838101,,,,,,,,,,,,
5468,,,,,,,,,,,,,306.4,4.450836,,,,,,,,,,,,
5469,,,,,,,,,,,,,306.2,4.3794777,,,,,,,,,,,,
5470,,,,,,,,,,,,,306.0,4.1327151,,,,,,,,,,,,
5471,,,,,,,,,,,,,305.8,4.4927603,,,,,,,,,,,,
5472,,,,,,,,,,,,,305.6,4.6423268,,,,,,,,,,,,
5473,,,,,,,,,,,,,305.4,4.5634154,,,,,,,,,,,,
5474,,,,,,,,,,,,,305.2,4.520496,,,,,,,,,,,,
5475,,,,,,,,,,,,,305.0,4.4504114,,,,,,,,,,,,
5476,,,,,,,,,,,,,304.8,4.4386876,,,,,,,,,,,,
5477,,,,,,,,,,,,,304.6,4.7236289,,,,,,,,,,,,
5478,,,,,,,,,,,,,304.4,4.4009291,,,,,,,,,,,,
5479,,,,,,,,,,,,,304.2,4.7363841,,,,,,,,,,,,
5480,,,,,,,,,,,,,304.0,4.4937343,,,,,,,,,,,,
5481,,,,,,,,,,,,,303.8,4.5288385,,,,,,,,,,,,
5482,,,,,,,,,,,,,303.6,4.5242401,,,,,,,,,,,,
5483,,,,,,,,,,,,,303.4,4.6098004,,,,,,,,,,,,
5484,,,,,,,,,,,,,303.2,4.7356769,,,,,,,,,,,,
5485,,,,,,,,,,,,,303.0,4.5415325,,,,,,,,,,,,
5486,,,,,,,,,,,,,302.8,4.4626106,,,,,,,,,,,,
5487,,,,,,,,,,,,,302.6,4.4869914,,,,,,,,,,,,
5488,,,,,,,,,,,,,302.4,4.4352696,,,,,,,,,,,,
5489,,,,,,,,,,,,,302.2,4.630631,,,,,,,,,,,,
5490,,,,,,,,,,,,,302.0,4.6508641,,,,,,,,,,,,
5491,,,,,,,,,,,,,301.8,4.6162584,,,,,,,,,,,,
5492,,,,,,,,,,,,,301.6,4.6185136,,,,,,,,,,,,
5493,,,,,,,,,,,,,301.4,4.4073575,,,,,,,,,,,,
5494,,,,,,,,,,,,,301.2,4.7694185,,,,,,,,,,,,
5495,,,,,,,,,,,,,301.0,4.607565,,,,,,,,,,,,
5496,,,,,,,,,,,,,300.8,4.5080543,,,,,,,,,,,,
5497,,,,,,,,,,,,,300.6,4.5724632,,,,,,,,,,,,
5498,,,,,,,,,,,,,300.4,4.7441723,,,,,,,,,,,,
5499,,,,,,,,,,,,,300.2,4.7137963,,,,,,,,,,,,
5500,,,,,,,,,,,,,300.0,4.6572668,,,,,,,,,,,,
5501,,,,,,,,,,,,,299.8,4.7447632,,,,,,,,,,,,
5502,,,,,,,,,,,,,299.6,4.4911429,,,,,,,,,,,,
5503,,,,,,,,,,,,,299.4,4.3715314,,,,,,,,,,,,
5504,,,,,,,,,,,,,299.2,4.5314274,,,,,,,,,,,,
5505,,,,,,,,,,,,,299.0,4.3927602,,,,,,,,,,,,
5506,,,,,,,,,,,,,298.8,4.3665336,,,,,,,,,,,,
5507,,,,,,,,,,,,,298.6,4.6475938,,,,,,,,,,,,
5508,,,,,,,,,,,,,298.4,4.555736,,,,,,,,,,,,
5509,,,,,,,,,,,,,298.2,4.7842854,,,,,,,,,,,,
5510,,,,,,,,,,,,,298.0,4.7831198,,,,,,,,,,,,
5511,,,,,,,,,,,,,297.8,4.9548547,,,,,,,,,,,,
5512,,,,,,,,,,,,,297.6,4.6606368,,,,,,,,,,,,
5513,,,,,,,,,,,,,297.4,4.5919703,,,,,,,,,,,,
5514,,,,,,,,,,,,,297.2,4.343338,,,,,,,,,,,,
5515,,,,,,,,,,,,,297.0,4.3781076,,,,,,,,,,,,
5516,,,,,,,,,,,,,296.8,4.7123428,,,,,,,,,,,,
5517,,,,,,,,,,,,,296.6,4.7100527,,,,,,,,,,,,
5518,,,,,,,,,,,,,296.4,4.3585709,,,,,,,,,,,,
5519,,,,,,,,,,,,,296.2,4.2958208,,,,,,,,,,,,
5520,,,,,,,,,,,,,296.0,4.268743,,,,,,,,,,,,
5521,,,,,,,,,,,,,295.8,4.4289651,,,,,,,,,,,,
5522,,,,,,,,,,,,,295.6,4.3536464,,,,,,,,,,,,
5523,,,,,,,,,,,,,295.4,4.695636,,,,,,,,,,,,
5524,,,,,,,,,,,,,295.2,4.7340427,,,,,,,,,,,,
5525,,,,,,,,,,,,,295.0,4.5973919,,,,,,,,,,,,
5526,,,,,,,,,,,,,294.8,4.5956992,,,,,,,,,,,,
5527,,,,,,,,,,,,,294.6,4.8110253,,,,,,,,,,,,
5528,,,,,,,,,,,,,294.4,4.9854638,,,,,,,,,,,,
5529,,,,,,,,,,,,,294.2,4.8589607,,,,,,,,,,,,
5530,,,,,,,,,,,,,294.0,4.9450895,,,,,,,,,,,,
5531,,,,,,,,,,,,,293.8,4.7003756,,,,,,,,,,,,
5532,,,,,,,,,,,,,293.6,4.6915329,,,,,,,,,,,,
5533,,,,,,,,,,,,,293.4,4.3178144,,,,,,,,,,,,
5534,,,,,,,,,,,,,293.2,4.6320858,,,,,,,,,,,,
5535,,,,,,,,,,,,,293.0,4.5061491,,,,,,,,,,,,
5536,,,,,,,,,,,,,292.8,4.3054147,,,,,,,,,,,,
5537,,,,,,,,,,,,,292.6,4.5855348,,,,,,,,,,,,
5538,,,,,,,,,,,,,292.4,4.7341608,,,,,,,,,,,,
5539,,,,,,,,,,,,,292.2,5.1046418,,,,,,,,,,,,
5540,,,,,,,,,,,,,292.0,4.829955,,,,,,,,,,,,
5541,,,,,,,,,,,,,291.8,4.8471703,,,,,,,,,,,,
5542,,,,,,,,,,,,,291.6,4.6788164,,,,,,,,,,,,
5543,,,,,,,,,,,,,291.4,4.6060065,,,,,,,,,,,,
5544,,,,,,,,,,,,,291.2,4.4514548,,,,,,,,,,,,
5545,,,,,,,,,,,,,291.0,4.5895776,,,,,,,,,,,,
5546,,,,,,,,,,,,,290.8,4.7321008,,,,,,,,,,,,
5547,,,,,,,,,,,,,290.6,4.4882915,,,,,,,,,,,,
5548,,,,,,,,,,,,,290.4,4.7538699,,,,,,,,,,,,
5549,,,,,,,,,,,,,290.2,4.8896129,,,,,,,,,,,,
5550,,,,,,,,,,,,,290.0,5.1873503,,,,,,,,,,,,
5551,,,,,,,,,,,,,289.8,5.079509,,,,,,,,,,,,
5552,,,,,,,,,,,,,289.6,4.8753225,,,,,,,,,,,,
5553,,,,,,,,,,,,,289.4,5.1159402,,,,,,,,,,,,
5554,,,,,,,,,,,,,289.2,5.0557553,,,,,,,,,,,,
5555,,,,,,,,,,,,,289.0,4.9671087,,,,,,,,,,,,
5556,,,,,,,,,,,,,288.8,5.4152566,,,,,,,,,,,,
5557,,,,,,,,,,,,,288.6,5.1133384,,,,,,,,,,,,
5558,,,,,,,,,,,,,288.4,4.9660738,,,,,,,,,,,,
5559,,,,,,,,,,,,,288.2,5.1738698,,,,,,,,,,,,
5560,,,,,,,,,,,,,288.0,5.3253894,,,,,,,,,,,,
5561,,,,,,,,,,,,,287.8,5.61247,,,,,,,,,,,,
5562,,,,,,,,,,,,,287.6,5.7283689,,,,,,,,,,,,
5563,,,,,,,,,,,,,287.4,5.9955933,,,,,,,,,,,,
5564,,,,,,,,,,,,,287.2,6.2103502,,,,,,,,,,,,
5565,,,,,,,,,,,,,287.0,6.260915,,,,,,,,,,,,
5566,,,,,,,,,,,,,286.8,6.4418358,,,,,,,,,,,,
5567,,,,,,,,,,,,,286.6,6.5885714,,,,,,,,,,,,
5568,,,,,,,,,,,,,286.4,7.2008194,,,,,,,,,,,,
5569,,,,,,,,,,,,,286.2,7.6185238,,,,,,,,,,,,
5570,,,,,,,,,,,,,286.0,7.9528822,,,,,,,,,,,,
5571,,,,,,,,,,,,,285.8,8.87203,,,,,,,,,,,,
5572,,,,,,,,,,,,,285.6,9.7122208,,,,,,,,,,,,
5573,,,,,,,,,,,,,285.4,10.1961,,,,,,,,,,,,
5574,,,,,,,,,,,,,285.2,10.217462,,,,,,,,,,,,
5575,,,,,,,,,,,,,285.0,10.01801,,,,,,,,,,,,
5576,,,,,,,,,,,,,284.8,8.8660175,,,,,,,,,,,,
5577,,,,,,,,,,,,,284.6,7.6376661,,,,,,,,,,,,
5578,,,,,,,,,,,,,284.4,6.7685267,,,,,,,,,,,,
5579,,,,,,,,,,,,,284.2,5.6090931,,,,,,,,,,,,
5580,,,,,,,,,,,,,284.0,5.0479226,,,,,,,,,,,,
5581,,,,,,,,,,,,,283.8,4.9861675,,,,,,,,,,,,
5582,,,,,,,,,,,,,283.6,4.7541313,,,,,,,,,,,,
5583,,,,,,,,,,,,,283.4,4.6453746,,,,,,,,,,,,
5584,,,,,,,,,,,,,283.2,4.6014923,,,,,,,,,,,,
5585,,,,,,,,,,,,,283.0,4.450844,,,,,,,,,,,,
5586,,,,,,,,,,,,,282.8,4.6469315,,,,,,,,,,,,
5587,,,,,,,,,,,,,282.6,4.7799709,,,,,,,,,,,,
5588,,,,,,,,,,,,,282.4,4.3835291,,,,,,,,,,,,
5589,,,,,,,,,,,,,282.2,4.6274057,,,,,,,,,,,,
5590,,,,,,,,,,,,,282.0,4.8279759,,,,,,,,,,,,
5591,,,,,,,,,,,,,281.8,4.4219813,,,,,,,,,,,,
5592,,,,,,,,,,,,,281.6,4.4446767,,,,,,,,,,,,
5593,,,,,,,,,,,,,281.4,4.6128275,,,,,,,,,,,,
5594,,,,,,,,,,,,,281.2,4.350947,,,,,,,,,,,,
5595,,,,,,,,,,,,,281.0,4.5076937,,,,,,,,,,,,
5596,,,,,,,,,,,,,280.8,4.6284053,,,,,,,,,,,,
5597,,,,,,,,,,,,,280.6,4.5296336,,,,,,,,,,,,
5598,,,,,,,,,,,,,280.4,4.3870418,,,,,,,,,,,,
5599,,,,,,,,,,,,,280.2,4.3319262,,,,,,,,,,,,
5600,,,,,,,,,,,,,280.0,4.5022666,,,,,,,,,,,,
5601,,,,,,,,,,,,,279.8,4.6399283,,,,,,,,,,,,
5602,,,,,,,,,,,,,279.6,4.7516132,,,,,,,,,,,,
5603,,,,,,,,,,,,,279.4,4.3803597,,,,,,,,,,,,
5604,,,,,,,,,,,,,279.2,4.5076318,,,,,,,,,,,,
5605,,,,,,,,,,,,,279.0,4.3999592,,,,,,,,,,,,
5606,,,,,,,,,,,,,278.8,4.2343084,,,,,,,,,,,,
5607,,,,,,,,,,,,,278.6,4.5222139,,,,,,,,,,,,
5608,,,,,,,,,,,,,278.4,4.8239057,,,,,,,,,,,,
5609,,,,,,,,,,,,,278.2,4.4995009,,,,,,,,,,,,
5610,,,,,,,,,,,,,278.0,4.670696,,,,,,,,,,,,
5611,,,,,,,,,,,,,277.8,4.5808249,,,,,,,,,,,,
5612,,,,,,,,,,,,,277.6,4.247158,,,,,,,,,,,,
5613,,,,,,,,,,,,,277.4,4.3003483,,,,,,,,,,,,
5614,,,,,,,,,,,,,277.2,4.4442054,,,,,,,,,,,,
5615,,,,,,,,,,,,,277.0,4.6390335,,,,,,,,,,,,
5616,,,,,,,,,,,,,276.8,4.7729821,,,,,,,,,,,,
5617,,,,,,,,,,,,,276.6,4.5677622,,,,,,,,,,,,
5618,,,,,,,,,,,,,276.4,4.8725135,,,,,,,,,,,,
5619,,,,,,,,,,,,,276.2,4.7013031,,,,,,,,,,,,
5620,,,,,,,,,,,,,276.0,4.5863532,,,,,,,,,,,,
5621,,,,,,,,,,,,,275.8,4.3724167,,,,,,,,,,,,
5622,,,,,,,,,,,,,275.6,4.6225482,,,,,,,,,,,,
5623,,,,,,,,,,,,,275.4,4.7038936,,,,,,,,,,,,
5624,,,,,,,,,,,,,275.2,4.8451868,,,,,,,,,,,,
5625,,,,,,,,,,,,,275.0,4.7207028,,,,,,,,,,,,
5626,,,,,,,,,,,,,274.8,4.5639433,,,,,,,,,,,,
5627,,,,,,,,,,,,,274.6,4.5674381,,,,,,,,,,,,
5628,,,,,,,,,,,,,274.4,4.5185393,,,,,,,,,,,,
5629,,,,,,,,,,,,,274.2,4.3539792,,,,,,,,,,,,
5630,,,,,,,,,,,,,274.0,4.3781455,,,,,,,,,,,,
5631,,,,,,,,,,,,,273.8,4.6902521,,,,,,,,,,,,
5632,,,,,,,,,,,,,273.6,4.6611577,,,,,,,,,,,,
5633,,,,,,,,,,,,,273.4,4.5230038,,,,,,,,,,,,
5634,,,,,,,,,,,,,273.2,4.5269871,,,,,,,,,,,,
5635,,,,,,,,,,,,,273.0,4.495652,,,,,,,,,,,,
5636,,,,,,,,,,,,,272.8,4.6943679,,,,,,,,,,,,
5637,,,,,,,,,,,,,272.6,4.5890454,,,,,,,,,,,,
5638,,,,,,,,,,,,,272.4,4.5497109,,,,,,,,,,,,
5639,,,,,,,,,,,,,272.2,4.6310848,,,,,,,,,,,,
5640,,,,,,,,,,,,,272.0,4.3636936,,,,,,,,,,,,
5641,,,,,,,,,,,,,271.8,4.9063917,,,,,,,,,,,,
5642,,,,,,,,,,,,,271.6,4.9291629,,,,,,,,,,,,
5643,,,,,,,,,,,,,271.4,4.9248838,,,,,,,,,,,,
5644,,,,,,,,,,,,,271.2,4.7008057,,,,,,,,,,,,
5645,,,,,,,,,,,,,271.0,4.795999,,,,,,,,,,,,
5646,,,,,,,,,,,,,270.8,4.7582347,,,,,,,,,,,,
5647,,,,,,,,,,,,,270.6,5.0719093,,,,,,,,,,,,
5648,,,,,,,,,,,,,270.4,5.0147632,,,,,,,,,,,,
5649,,,,,,,,,,,,,270.2,4.978683,,,,,,,,,,,,
5650,,,,,,,,,,,,,270.0,5.1086684,,,,,,,,,,,,
5651,,,,,,,,,,,,,269.8,5.1055291,,,,,,,,,,,,
5652,,,,,,,,,,,,,269.6,4.9528074,,,,,,,,,,,,
5653,,,,,,,,,,,,,269.4,4.9031674,,,,,,,,,,,,
5654,,,,,,,,,,,,,269.2,5.0242643,,,,,,,,,,,,
5655,,,,,,,,,,,,,269.0,5.0102853,,,,,,,,,,,,
5656,,,,,,,,,,,,,268.8,4.7042288,,,,,,,,,,,,
5657,,,,,,,,,,,,,268.6,4.6664142,,,,,,,,,,,,
5658,,,,,,,,,,,,,268.4,4.6170879,,,,,,,,,,,,
5659,,,,,,,,,,,,,268.2,4.8859007,,,,,,,,,,,,
5660,,,,,,,,,,,,,268.0,4.5424676,,,,,,,,,,,,
5661,,,,,,,,,,,,,267.8,4.9539096,,,,,,,,,,,,
5662,,,,,,,,,,,,,267.6,4.6565717,,,,,,,,,,,,
5663,,,,,,,,,,,,,267.4,4.6094249,,,,,,,,,,,,
5664,,,,,,,,,,,,,267.2,4.5639676,,,,,,,,,,,,
5665,,,,,,,,,,,,,267.0,4.6717296,,,,,,,,,,,,
5666,,,,,,,,,,,,,266.8,4.6724973,,,,,,,,,,,,
5667,,,,,,,,,,,,,266.6,4.5123669,,,,,,,,,,,,
5668,,,,,,,,,,,,,266.4,4.4499017,,,,,,,,,,,,
5669,,,,,,,,,,,,,266.2,4.5239433,,,,,,,,,,,,
5670,,,,,,,,,,,,,266.0,4.6402311,,,,,,,,,,,,
5671,,,,,,,,,,,,,265.8,4.4889816,,,,,,,,,,,,
5672,,,,,,,,,,,,,265.6,4.7555405,,,,,,,,,,,,
5673,,,,,,,,,,,,,265.4,4.6968131,,,,,,,,,,,,
5674,,,,,,,,,,,,,265.2,4.3488694,,,,,,,,,,,,
5675,,,,,,,,,,,,,265.0,4.5189484,,,,,,,,,,,,
5676,,,,,,,,,,,,,264.8,4.6940507,,,,,,,,,,,,
5677,,,,,,,,,,,,,264.6,4.6372581,,,,,,,,,,,,
5678,,,,,,,,,,,,,264.4,4.4537452,,,,,,,,,,,,
5679,,,,,,,,,,,,,264.2,4.3681602,,,,,,,,,,,,
5680,,,,,,,,,,,,,264.0,4.3599001,,,,,,,,,,,,
5681,,,,,,,,,,,,,263.8,4.6057865,,,,,,,,,,,,
5682,,,,,,,,,,,,,263.6,4.6586601,,,,,,,,,,,,
5683,,,,,,,,,,,,,263.4,4.5527963,,,,,,,,,,,,
5684,,,,,,,,,,,,,263.2,4.77573,,,,,,,,,,,,
5685,,,,,,,,,,,,,263.0,4.7697147,,,,,,,,,,,,
5686,,,,,,,,,,,,,262.8,4.4947837,,,,,,,,,,,,
5687,,,,,,,,,,,,,262.6,4.5074022,,,,,,,,,,,,
5688,,,,,,,,,,,,,262.4,4.5374167,,,,,,,,,,,,
5689,,,,,,,,,,,,,262.2,4.4750446,,,,,,,,,,,,
5690,,,,,,,,,,,,,262.0,4.5495338,,,,,,,,,,,,
5691,,,,,,,,,,,,,261.8,4.443363,,,,,,,,,,,,
5692,,,,,,,,,,,,,261.6,4.6985149,,,,,,,,,,,,
5693,,,,,,,,,,,,,261.4,4.7792284,,,,,,,,,,,,
5694,,,,,,,,,,,,,261.2,4.8226417,,,,,,,,,,,,
5695,,,,,,,,,,,,,261.0,4.6497797,,,,,,,,,,,,
5696,,,,,,,,,,,,,260.8,4.6228357,,,,,,,,,,,,
5697,,,,,,,,,,,,,260.6,4.7510212,,,,,,,,,,,,
5698,,,,,,,,,,,,,260.4,4.6280134,,,,,,,,,,,,
5699,,,,,,,,,,,,,260.2,4.5863322,,,,,,,,,,,,
5700,,,,,,,,,,,,,260.0,4.6165928,,,,,,,,,,,,
5701,,,,,,,,,,,,,259.8,4.6227392,,,,,,,,,,,,
5702,,,,,,,,,,,,,259.6,4.3861807,,,,,,,,,,,,
5703,,,,,,,,,,,,,259.4,4.5846616,,,,,,,,,,,,
5704,,,,,,,,,,,,,259.2,4.7123643,,,,,,,,,,,,
5705,,,,,,,,,,,,,259.0,4.5152861,,,,,,,,,,,,
5706,,,,,,,,,,,,,258.8,4.7470564,,,,,,,,,,,,
5707,,,,,,,,,,,,,258.6,4.7558625,,,,,,,,,,,,
5708,,,,,,,,,,,,,258.4,4.7862327,,,,,,,,,,,,
5709,,,,,,,,,,,,,258.2,4.6864226,,,,,,,,,,,,
5710,,,,,,,,,,,,,258.0,4.4832448,,,,,,,,,,,,
5711,,,,,,,,,,,,,257.8,4.4477646,,,,,,,,,,,,
5712,,,,,,,,,,,,,257.6,4.4462729,,,,,,,,,,,,
5713,,,,,,,,,,,,,257.4,4.3951193,,,,,,,,,,,,
5714,,,,,,,,,,,,,257.2,4.4768741,,,,,,,,,,,,
5715,,,,,,,,,,,,,257.0,4.3626709,,,,,,,,,,,,
5716,,,,,,,,,,,,,256.8,4.7912739,,,,,,,,,,,,
5717,,,,,,,,,,,,,256.6,4.9138057,,,,,,,,,,,,
5718,,,,,,,,,,,,,256.4,4.8958613,,,,,,,,,,,,
5719,,,,,,,,,,,,,256.2,4.7360279,,,,,,,,,,,,
5720,,,,,,,,,,,,,256.0,4.4650563,,,,,,,,,,,,
5721,,,,,,,,,,,,,255.8,4.6767601,,,,,,,,,,,,
5722,,,,,,,,,,,,,255.6,4.8915388,,,,,,,,,,,,
5723,,,,,,,,,,,,,255.4,5.1568148,,,,,,,,,,,,
5724,,,,,,,,,,,,,255.2,4.8401494,,,,,,,,,,,,
5725,,,,,,,,,,,,,255.0,4.5084594,,,,,,,,,,,,
5726,,,,,,,,,,,,,254.8,4.7611275,,,,,,,,,,,,
5727,,,,,,,,,,,,,254.6,4.7448305,,,,,,,,,,,,
5728,,,,,,,,,,,,,254.4,4.7234316,,,,,,,,,,,,
5729,,,,,,,,,,,,,254.2,4.8244565,,,,,,,,,,,,
5730,,,,,,,,,,,,,254.0,4.9161521,,,,,,,,,,,,
5731,,,,,,,,,,,,,253.8,4.6512132,,,,,,,,,,,,
5732,,,,,,,,,,,,,253.6,4.3710487,,,,,,,,,,,,
5733,,,,,,,,,,,,,253.4,4.7127812,,,,,,,,,,,,
5734,,,,,,,,,,,,,253.2,4.8576824,,,,,,,,,,,,
5735,,,,,,,,,,,,,253.0,4.7947059,,,,,,,,,,,,
5736,,,,,,,,,,,,,252.8,5.0010114,,,,,,,,,,,,
5737,,,,,,,,,,,,,252.6,4.7880945,,,,,,,,,,,,
5738,,,,,,,,,,,,,252.4,4.6005439,,,,,,,,,,,,
5739,,,,,,,,,,,,,252.2,4.5920679,,,,,,,,,,,,
5740,,,,,,,,,,,,,252.0,4.7493729,,,,,,,,,,,,
5741,,,,,,,,,,,,,251.8,4.5584602,,,,,,,,,,,,
5742,,,,,,,,,,,,,251.6,4.834034,,,,,,,,,,,,
5743,,,,,,,,,,,,,251.4,4.9014742,,,,,,,,,,,,
5744,,,,,,,,,,,,,251.2,4.998121,,,,,,,,,,,,
5745,,,,,,,,,,,,,251.0,4.9579058,,,,,,,,,,,,
5746,,,,,,,,,,,,,250.8,4.9155878,,,,,,,,,,,,
5747,,,,,,,,,,,,,250.6,4.8124435,,,,,,,,,,,,
5748,,,,,,,,,,,,,250.4,4.7688265,,,,,,,,,,,,
5749,,,,,,,,,,,,,250.2,4.8735736,,,,,,,,,,,,
5750,,,,,,,,,,,,,250.0,4.7017975,,,,,,,,,,,,
5751,,,,,,,,,,,,,249.8,4.5087288,,,,,,,,,,,,
5752,,,,,,,,,,,,,249.6,4.9710862,,,,,,,,,,,,
5753,,,,,,,,,,,,,249.4,5.0670957,,,,,,,,,,,,
5754,,,,,,,,,,,,,249.2,4.8325196,,,,,,,,,,,,
5755,,,,,,,,,,,,,249.0,4.5954399,,,,,,,,,,,,
5756,,,,,,,,,,,,,248.8,4.6606307,,,,,,,,,,,,
5757,,,,,,,,,,,,,248.6,4.8439785,,,,,,,,,,,,
5758,,,,,,,,,,,,,248.4,4.7666712,,,,,,,,,,,,
5759,,,,,,,,,,,,,248.2,4.8417866,,,,,,,,,,,,
5760,,,,,,,,,,,,,248.0,4.9472523,,,,,,,,,,,,
5761,,,,,,,,,,,,,247.8,4.8398687,,,,,,,,,,,,
5762,,,,,,,,,,,,,247.6,4.7103781,,,,,,,,,,,,
5763,,,,,,,,,,,,,247.4,4.9779277,,,,,,,,,,,,
5764,,,,,,,,,,,,,247.2,5.047145,,,,,,,,,,,,
5765,,,,,,,,,,,,,247.0,4.9760231,,,,,,,,,,,,
5766,,,,,,,,,,,,,246.8,4.7440788,,,,,,,,,,,,
5767,,,,,,,,,,,,,246.6,4.7764004,,,,,,,,,,,,
5768,,,,,,,,,,,,,246.4,4.5283264,,,,,,,,,,,,
5769,,,,,,,,,,,,,246.2,4.8325014,,,,,,,,,,,,
5770,,,,,,,,,,,,,246.0,5.0512097,,,,,,,,,,,,
5771,,,,,,,,,,,,,245.8,4.8935764,,,,,,,,,,,,
5772,,,,,,,,,,,,,245.6,5.110536,,,,,,,,,,,,
5773,,,,,,,,,,,,,245.4,5.0369022,,,,,,,,,,,,
5774,,,,,,,,,,,,,245.2,5.0361688,,,,,,,,,,,,
5775,,,,,,,,,,,,,245.0,5.2039698,,,,,,,,,,,,
5776,,,,,,,,,,,,,244.8,4.8318282,,,,,,,,,,,,
5777,,,,,,,,,,,,,244.6,4.8291977,,,,,,,,,,,,
5778,,,,,,,,,,,,,244.4,4.6880931,,,,,,,,,,,,
5779,,,,,,,,,,,,,244.2,4.9428177,,,,,,,,,,,,
5780,,,,,,,,,,,,,244.0,4.7464593,,,,,,,,,,,,
5781,,,,,,,,,,,,,243.8,4.9405573,,,,,,,,,,,,
5782,,,,,,,,,,,,,243.6,4.7654531,,,,,,,,,,,,
5783,,,,,,,,,,,,,243.4,4.6661727,,,,,,,,,,,,
5784,,,,,,,,,,,,,243.2,5.0011956,,,,,,,,,,,,
5785,,,,,,,,,,,,,243.0,4.865817,,,,,,,,,,,,
5786,,,,,,,,,,,,,242.8,4.8850714,,,,,,,,,,,,
5787,,,,,,,,,,,,,242.6,4.7758647,,,,,,,,,,,,
5788,,,,,,,,,,,,,242.4,4.7680851,,,,,,,,,,,,
5789,,,,,,,,,,,,,242.2,5.0313583,,,,,,,,,,,,
5790,,,,,,,,,,,,,242.0,5.2639348,,,,,,,,,,,,
5791,,,,,,,,,,,,,241.8,4.948894,,,,,,,,,,,,
5792,,,,,,,,,,,,,241.6,4.6813583,,,,,,,,,,,,
5793,,,,,,,,,,,,,241.4,4.6820511,,,,,,,,,,,,
5794,,,,,,,,,,,,,241.2,4.6020953,,,,,,,,,,,,
5795,,,,,,,,,,,,,241.0,4.5930231,,,,,,,,,,,,
5796,,,,,,,,,,,,,240.8,4.5435934,,,,,,,,,,,,
5797,,,,,,,,,,,,,240.6,4.5668204,,,,,,,,,,,,
5798,,,,,,,,,,,,,240.4,4.8364292,,,,,,,,,,,,
5799,,,,,,,,,,,,,240.2,4.9224095,,,,,,,,,,,,
5800,,,,,,,,,,,,,240.0,4.6261348,,,,,,,,,,,,
5801,,,,,,,,,,,,,239.8,4.8592165,,,,,,,,,,,,
5802,,,,,,,,,,,,,239.6,4.7318036,,,,,,,,,,,,
5803,,,,,,,,,,,,,239.4,5.0233319,,,,,,,,,,,,
5804,,,,,,,,,,,,,239.2,5.0147984,,,,,,,,,,,,
5805,,,,,,,,,,,,,239.0,5.0255243,,,,,,,,,,,,
5806,,,,,,,,,,,,,238.8,4.6971083,,,,,,,,,,,,
5807,,,,,,,,,,,,,238.6,4.9288783,,,,,,,,,,,,
5808,,,,,,,,,,,,,238.4,5.0511173,,,,,,,,,,,,
5809,,,,,,,,,,,,,238.2,5.1783599,,,,,,,,,,,,
5810,,,,,,,,,,,,,238.0,5.167356,,,,,,,,,,,,
5811,,,,,,,,,,,,,237.8,4.9668469,,,,,,,,,,,,
5812,,,,,,,,,,,,,237.6,4.8836831,,,,,,,,,,,,
5813,,,,,,,,,,,,,237.4,4.8891955,,,,,,,,,,,,
5814,,,,,,,,,,,,,237.2,5.0825002,,,,,,,,,,,,
5815,,,,,,,,,,,,,237.0,4.8463817,,,,,,,,,,,,
